Country_code,Country,Country_short,Region,Income_group,Year_decision,Year_first_decision,Year_target,Year_latest_target,Target_minimum,Target_maximum,Target_average,Unit,Target_type,RE_technology,Target_consistent,Miscellaneous,Source,Note for time-series,Newly added by
IND,India,India,South Asia,Lower middle income,2021,2009,2030,2030,,50,50,Percent,Electricity ,All technologies ,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
IND,India,India,South Asia,Lower middle income,2019,2019,2030,2030,,40,40,Percent,Final energy,All technologies,40,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,Dou
IND,India,India,South Asia,Lower middle income,2020,2019,2022,2030,,6,6,Percent,Final energy,All technologies,6,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
IND,India,India,South Asia,Lower middle income,2021,2021,2022,2022,,6,6,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,,Dou
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2007,2007,2025,2030,,15,15,Percent,Electricity ,All technologies,15,,https://www.ren21.net/Portals/0/documents/activities/gsr/RE2007_Global_Status_Report.pdf,1,
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2012,2007,2025,2030,,26,26,Percent,Electricity ,All technologies ,26,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2019,2007,2020,2030,,23,23,Percent,Electricity ,All technologies ,23,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,Poon
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2020,2007,2030,2030,,20,20,Percent,Electricity ,All technologies ,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2021,2007,2030,2030,,52,52,Percent,Electricity ,All technologies ,52,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2023,2007,2030,2030,,48,48,Percent,Electricity ,All technologies ,48,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,1,Poon
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2023,2023,2050,2050,,31,31,Percent,Final energy,All technologies,31,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2006,2006,2025,2050,,15,15,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,,Dou
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2009,2006,2025,2050,,17,17,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,,Dou
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2011,2006,2025,2050,,25,25,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,,Dou
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2017,2006,2025,2050,,23,23,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,,Dou
IDN,Indonesia,Indonesia,East Asia & Pacific,Upper middle income,2017,2006,2050,2050,,31,31,Percent,Primary energy,All technologies,,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,,Dou
IRQ,Iraq,Iraq,Middle East & North Africa,Upper middle income,2012,2012,2030,2030,,2,2,Percent,Electricity ,All technologies,2,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,1,
IRQ,Iraq,Iraq,Middle East & North Africa,Upper middle income,2014,2012,2030,2030,,10,10,Percent,Electricity ,All technologies,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,1,
IRQ,Iraq,Iraq,Middle East & North Africa,Upper middle income,2021,2012,2030,2030,,33,33,Percent,Electricity ,All technologies,33,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,1,
IRL,Ireland,Ireland,Europe & Central Asia,High income,2001,2001,2010,2030,,13,13,Percent,Electricity ,All technologies ,13,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,1,
IRL,Ireland,Ireland,Europe & Central Asia,High income,2009,2001,2020,2030,,40,40,Percent,Electricity ,All technologies ,40,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,Poon
IRL,Ireland,Ireland,Europe & Central Asia,High income,2013,2001,2020,2030,,43,43,Percent,Electricity ,All technologies ,43,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,1,
IRL,Ireland,Ireland,Europe & Central Asia,High income,2019,2001,2030,2030,,70,70,Percent,Electricity ,All technologies ,70,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,1,
IRL,Ireland,Ireland,Europe & Central Asia,High income,2019,2001,2030,2030,,62,62,Percent,Electricity ,All technologies ,62,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
IRL,Ireland,Ireland,Europe & Central Asia,High income,2023,2001,2030,2030,,81,81,Percent,Electricity ,All technologies ,81,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,1,Poon
IRL,Ireland,Ireland,Europe & Central Asia,High income,2009,2009,2020,2030,,16,16,Percent,Final energy,All technologies,16,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,Dou
IRL,Ireland,Ireland,Europe & Central Asia,High income,2020,2009,2030,2030,21.5,34,28,Percent,Final energy,All technologies,28,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
IRL,Ireland,Ireland,Europe & Central Asia,High income,2023,2009,2030,2030,,70,70,Percent,Final energy,All technologies,70,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,1,Dou
ISR,Israel,Israel,Middle East & North Africa,High income,2002,2002,2007,2030,,2,2,Percent,Electricity ,All technologies ,2,,https://www.iea.org/policies/4774-renewable-energy-targets,1,
ISR,Israel,Israel,Middle East & North Africa,High income,2002,2002,2016,2030,,5,5,Percent,Electricity ,All technologies ,5,,https://www.iea.org/policies/4774-renewable-energy-targets,1,
ISR,Israel,Israel,Middle East & North Africa,High income,2009,2002,2020,2030,,10,10,Percent,Electricity ,All technologies ,10,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,
ISR,Israel,Israel,Middle East & North Africa,High income,2010,2002,2020,2030,,7,7,Percent,Electricity ,All technologies ,7,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,1,Poon
ISR,Israel,Israel,Middle East & North Africa,High income,2015,2002,2030,2030,,17,17,Percent,Electricity ,All technologies ,17,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,1,
ISR,Israel,Israel,Middle East & North Africa,High income,2020,2002,2030,2030,,30,30,Percent,Electricity ,All technologies ,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Poon
ISR,Israel,Israel,Middle East & North Africa,High income,2022,2002,2030,2030,,40,40,Percent,Electricity ,All technologies ,40,,"https://www.timesofisrael.com/environment-ministry-sets-40-renewable-power-production-goal-by-2030/#:~:text=The%20Environmental%20Protection%20Ministry%20on,more%20emphasis%20on%20renewable%20resources.",1,Poon
ISR,Israel,Israel,Middle East & North Africa,High income,2009,2009,2020,2030,,15,15,Percent,Final energy,All technologies,15,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,1,Dou
ISR,Israel,Israel,Middle East & North Africa,High income,2011,2009,2020,2030,,50,50,Percent,Final energy,All technologies,50,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,1,Dou
ISR,Israel,Israel,Middle East & North Africa,High income,2016,2009,2025,2030,,13,13,Percent,Final energy,All technologies,13,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,Dou
ISR,Israel,Israel,Middle East & North Africa,High income,2016,2009,2030,2030,,17,17,Percent,Final energy,All technologies,17,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,1,Dou
ISR,Israel,Israel,Middle East & North Africa,High income,2020,2009,2025,2030,,20,20,Percent,Final energy,All technologies,20,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
ISR,Israel,Israel,Middle East & North Africa,High income,2020,2009,2030,2030,,30,30,Percent,Final energy,All technologies,30,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,1,Dou
